[22Dec2024 00:36:58.036] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: youcriper[/172.24.1.167:55323] logged in with entity id 7670 at (-1907.699999988079, 73.0, 1721.300000011921)
[22Dec2024 00:36:58.134] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: youcriper joined the game
[22Dec2024 00:36:59.313] [Server thread/WARN] [ImprovableSkills/]: Skill tick took too long! (1139 ms, expected <50 ms!). Time map: [improvableskills:accelerated_furnace=1139, improvableskills:luck_of_the_sea=0, improvableskills:silent_foot=0, improvableskills:obsidian_skin=0, improvableskills:attack_speed=0, improvableskills:dexterous_arms=0, improvableskills:huckster=0, improvableskills:fast_swimmer=0, improvableskills:growth=0, improvableskills:pvp=0, improvableskills:xp_plus=0, improvableskills:soft_landing=0, improvableskills:cutting=0, improvableskills:treasure_sands=0, improvableskills:mob_repellent=0, improvableskills:mining=0, improvableskills:atkdmg_ranged=0, improvableskills:alchemist=0, improvableskills:leaper=0, improvableskills:atkdmg_melee=0, improvableskills:ladder_king=0, improvableskills:ender_manipulator=0, improvableskills:generic_protection=0, improvableskills:health=0, improvableskills:enchanter=0, improvableskills:digging=0, improvableskills:soul_speed=0]
[22Dec2024 00:36:59.318] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of youcriper (18)
[22Dec2024 00:36:59.319] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to youcriper
[22Dec2024 00:36:59.319] [Server thread/INFO] [com.alrex.parcool.ParCool/]: Limitation of 9f14b36d-5b4d-33af-bc66-3bfc295459d2 was loaded
[22Dec2024 00:36:59.321] [Server thread/INFO] [ImprovableSkills/]: Sending skill data to youcriper (9f14b36d-5b4d-33af-bc66-3bfc295459d2)
[22Dec2024 00:37:03.095] [Server thread/INFO] [do_a_barrel_roll/]: Client of youcriper accepted server config.
[22Dec2024 00:37:03.116] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully authenticated player 9f14b36d-5b4d-33af-bc66-3bfc295459d2
[22Dec2024 00:37:04.119] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully validated connection of player 9f14b36d-5b4d-33af-bc66-3bfc295459d2
[22Dec2024 00:37:04.120] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Player youcriper (9f14b36d-5b4d-33af-bc66-3bfc295459d2) successfully connected to voice chat
[22Dec2024 00:46:30.789] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:47:49.492] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Creative Mode]
[22Dec2024 00:48:41.685] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Survival Mode]
[22Dec2024 00:54:24.247] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:54:33.358] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:55:22.064] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Creative Mode]
[22Dec2024 00:55:54.078] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Survival Mode]
[22Dec2024 00:58:44.310] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=74, z=1763} BlockPos{x=-1903, y=73, z=1764}
[22Dec2024 01:14:43.078] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1748} BlockPos{x=-1903, y=73, z=1745}
[22Dec2024 01:14:43.277] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1749} BlockPos{x=-1903, y=73, z=1748}
[22Dec2024 01:14:43.329] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1749} BlockPos{x=-1903, y=73, z=1748}
[22Dec2024 01:14:43.377] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1749} BlockPos{x=-1903, y=73, z=1748}
[22Dec2024 01:14:43.430] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1750} BlockPos{x=-1903, y=73, z=1748}
[22Dec2024 01:14:43.477] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1750} BlockPos{x=-1903, y=73, z=1748}
[22Dec2024 01:14:43.526] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1750} BlockPos{x=-1903, y=73, z=1748}
[22Dec2024 01:14:44.629] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1747} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:44.677] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1747} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:44.727] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1746} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:44.777] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1746} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:44.828] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1746} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:44.879] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1746} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:44.927] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1747} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:44.977] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1747} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:45.028] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1747} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:45.079] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1748} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:45.128] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1748} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:45.177] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1749} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:45.230] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1749} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:45.278] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1750} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:45.326] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1750} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:45.377] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1750} BlockPos{x=-1903, y=72, z=1747}
[22Dec2024 01:14:45.829] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1747} BlockPos{x=-1903, y=70, z=1748}
[22Dec2024 01:14:45.878] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1747} BlockPos{x=-1903, y=70, z=1748}
[22Dec2024 01:14:45.929] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1747} BlockPos{x=-1903, y=70, z=1748}
[22Dec2024 01:14:45.977] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1746} BlockPos{x=-1903, y=70, z=1748}
[22Dec2024 01:14:46.026] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1746} BlockPos{x=-1903, y=70, z=1748}
[22Dec2024 01:14:46.080] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1746} BlockPos{x=-1903, y=70, z=1748}
[22Dec2024 01:14:46.328] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1749} BlockPos{x=-1903, y=69, z=1747}
[22Dec2024 01:14:46.376] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1749} BlockPos{x=-1903, y=69, z=1747}
[22Dec2024 01:14:46.431] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1750} BlockPos{x=-1903, y=69, z=1747}
[22Dec2024 01:14:46.482] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1750} BlockPos{x=-1903, y=69, z=1747}
[22Dec2024 01:14:46.528] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1750} BlockPos{x=-1903, y=69, z=1747}
[22Dec2024 01:14:46.579] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1751} BlockPos{x=-1903, y=69, z=1747}
[22Dec2024 01:14:46.629] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1751} BlockPos{x=-1903, y=69, z=1747}
[22Dec2024 01:14:46.679] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1750} BlockPos{x=-1903, y=69, z=1747}
[22Dec2024 01:14:46.727] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1750} BlockPos{x=-1903, y=69, z=1747}
[22Dec2024 01:14:46.778] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1750} BlockPos{x=-1903, y=69, z=1747}
[22Dec2024 01:14:46.827] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1749} BlockPos{x=-1903, y=69, z=1747}
[22Dec2024 01:14:46.877] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1749} BlockPos{x=-1903, y=69, z=1747}
[22Dec2024 01:14:46.928] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1749} BlockPos{x=-1903, y=69, z=1747}
[22Dec2024 01:14:47.179] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1751} BlockPos{x=-1903, y=70, z=1750}
[22Dec2024 01:14:47.228] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1751} BlockPos{x=-1903, y=70, z=1750}
[22Dec2024 01:14:47.277] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1751} BlockPos{x=-1903, y=70, z=1750}
[22Dec2024 01:14:47.326] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1752} BlockPos{x=-1903, y=70, z=1750}
[22Dec2024 01:14:47.378] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1752} BlockPos{x=-1903, y=70, z=1750}
[22Dec2024 01:14:47.431] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1752} BlockPos{x=-1903, y=70, z=1750}
[22Dec2024 01:14:47.476] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1752} BlockPos{x=-1903, y=70, z=1750}
[22Dec2024 01:14:47.529] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1751} BlockPos{x=-1903, y=70, z=1750}
[22Dec2024 01:14:47.828] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1750} BlockPos{x=-1903, y=74, z=1750}
[22Dec2024 01:14:47.876] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1750} BlockPos{x=-1903, y=74, z=1750}
[22Dec2024 01:14:47.927] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1750} BlockPos{x=-1903, y=74, z=1750}
[22Dec2024 01:14:48.129] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1751} BlockPos{x=-1903, y=72, z=1750}
[22Dec2024 01:14:48.178] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1751} BlockPos{x=-1903, y=72, z=1750}
[22Dec2024 01:14:48.227] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1751} BlockPos{x=-1903, y=72, z=1750}
[22Dec2024 01:14:48.380] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1752} BlockPos{x=-1903, y=72, z=1752}
[22Dec2024 01:14:48.429] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1752} BlockPos{x=-1903, y=72, z=1752}
[22Dec2024 01:14:48.477] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1752} BlockPos{x=-1903, y=72, z=1752}
[22Dec2024 01:14:48.831] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1753} BlockPos{x=-1903, y=73, z=1752}
[22Dec2024 01:14:48.886] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1753} BlockPos{x=-1903, y=73, z=1752}
[22Dec2024 01:14:49.081] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1751} BlockPos{x=-1903, y=71, z=1752}
[22Dec2024 01:14:49.129] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1751} BlockPos{x=-1903, y=71, z=1752}
[22Dec2024 01:14:49.180] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1751} BlockPos{x=-1903, y=71, z=1752}
[22Dec2024 01:14:49.428] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1753} BlockPos{x=-1903, y=70, z=1752}
[22Dec2024 01:14:49.480] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1753} BlockPos{x=-1903, y=70, z=1752}
[22Dec2024 01:14:49.528] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1753} BlockPos{x=-1903, y=70, z=1752}
[22Dec2024 01:14:49.579] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1753} BlockPos{x=-1903, y=70, z=1752}
[22Dec2024 01:14:49.629] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1752} BlockPos{x=-1903, y=70, z=1752}
[22Dec2024 01:14:49.678] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1752} BlockPos{x=-1903, y=70, z=1752}
[22Dec2024 01:14:49.728] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1752} BlockPos{x=-1903, y=70, z=1752}
[22Dec2024 01:14:49.930] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1755} BlockPos{x=-1903, y=69, z=1753}
[22Dec2024 01:14:49.979] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1755} BlockPos{x=-1903, y=69, z=1753}
[22Dec2024 01:14:50.031] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1755} BlockPos{x=-1903, y=69, z=1753}
[22Dec2024 01:14:50.080] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=69, z=1755} BlockPos{x=-1903, y=69, z=1753}
[22Dec2024 01:14:50.132] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1755} BlockPos{x=-1903, y=69, z=1753}
[22Dec2024 01:14:50.181] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1755} BlockPos{x=-1903, y=69, z=1753}
[22Dec2024 01:14:50.230] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1755} BlockPos{x=-1903, y=69, z=1753}
[22Dec2024 01:14:50.279] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1755} BlockPos{x=-1903, y=69, z=1753}
[22Dec2024 01:14:50.329] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1754} BlockPos{x=-1903, y=69, z=1753}
[22Dec2024 01:14:50.378] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1754} BlockPos{x=-1903, y=69, z=1753}
[22Dec2024 01:14:50.430] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1754} BlockPos{x=-1903, y=69, z=1753}
[22Dec2024 01:14:50.628] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1753} BlockPos{x=-1903, y=72, z=1753}
[22Dec2024 01:14:50.679] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1753} BlockPos{x=-1903, y=72, z=1753}
[22Dec2024 01:14:50.727] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1753} BlockPos{x=-1903, y=72, z=1753}
[22Dec2024 01:14:51.127] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1755} BlockPos{x=-1903, y=71, z=1755}
[22Dec2024 01:14:51.178] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1755} BlockPos{x=-1903, y=71, z=1755}
[22Dec2024 01:14:51.228] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1755} BlockPos{x=-1903, y=71, z=1755}
[22Dec2024 01:14:51.278] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1755} BlockPos{x=-1903, y=71, z=1755}
[22Dec2024 01:14:51.331] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1755} BlockPos{x=-1903, y=71, z=1755}
[22Dec2024 01:14:51.378] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1755} BlockPos{x=-1903, y=71, z=1755}
[22Dec2024 01:14:51.428] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1754} BlockPos{x=-1903, y=71, z=1755}
[22Dec2024 01:14:51.479] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1754} BlockPos{x=-1903, y=71, z=1755}
[22Dec2024 01:14:51.527] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=73, z=1754} BlockPos{x=-1903, y=71, z=1755}
[22Dec2024 01:14:51.728] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1756} BlockPos{x=-1903, y=72, z=1755}
[22Dec2024 01:14:51.782] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1756} BlockPos{x=-1903, y=72, z=1755}
[22Dec2024 01:14:51.826] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1756} BlockPos{x=-1903, y=72, z=1755}
[22Dec2024 01:14:51.879] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=72, z=1756} BlockPos{x=-1903, y=72, z=1755}
[22Dec2024 01:14:51.929] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1756} BlockPos{x=-1903, y=72, z=1755}
[22Dec2024 01:14:51.978] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1756} BlockPos{x=-1903, y=72, z=1755}
[22Dec2024 01:14:52.032] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1756} BlockPos{x=-1903, y=72, z=1755}
[22Dec2024 01:14:52.078] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1756} BlockPos{x=-1903, y=72, z=1755}
[22Dec2024 01:14:52.128] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1756} BlockPos{x=-1903, y=72, z=1755}
[22Dec2024 01:14:52.276] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1754} BlockPos{x=-1903, y=70, z=1755}
[22Dec2024 01:14:52.328] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1754} BlockPos{x=-1903, y=70, z=1755}
[22Dec2024 01:14:52.378] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1754} BlockPos{x=-1903, y=70, z=1755}
[22Dec2024 01:14:52.680] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1757} BlockPos{x=-1903, y=70, z=1756}
[22Dec2024 01:14:52.727] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1757} BlockPos{x=-1903, y=70, z=1756}
[22Dec2024 01:14:52.784] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1758} BlockPos{x=-1903, y=70, z=1756}
[22Dec2024 01:14:52.827] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1758} BlockPos{x=-1903, y=70, z=1756}
[22Dec2024 01:14:52.882] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=70, z=1758} BlockPos{x=-1903, y=70, z=1756}
[22Dec2024 01:14:52.926] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1757} BlockPos{x=-1903, y=70, z=1756}
[22Dec2024 01:14:52.977] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=71, z=1757} BlockPos{x=-1903, y=70, z=1756}
